# Urban Hata Model Propagation Results
# Current Date and Time (UTC - YYYY-MM-DD HH:MM:SS formatted): 2025-06-01 14:33:38
Parameters:
- Frequency: 970.00 MHz
- Base station height: 50.00 m
- Mobile station height: 1.50 m
- Transmitter power: 43.00 dBm

Distance(m)	PathLoss(dB)	FieldStrength(dB)	E-field(V/m)
543.031892	115.249691	64.704740	1.718846e-03
543.109159	115.251777	64.702653	1.718433e-03
543.186426	115.253864	64.700567	1.718020e-03
543.263693	115.255950	64.698480	1.717608e-03
543.340960	115.258036	64.696394	1.717195e-03
543.418227	115.260122	64.694309	1.716783e-03
543.495494	115.262207	64.692224	1.716371e-03
543.572761	115.264292	64.690139	1.715959e-03
543.650028	115.266377	64.688054	1.715547e-03
543.727294	115.268461	64.685970	1.715136e-03
543.804561	115.270545	64.683885	1.714724e-03
543.881828	115.272629	64.681802	1.714313e-03
543.959095	115.274712	64.679718	1.713902e-03
544.036362	115.276796	64.677635	1.713491e-03
544.113629	115.278878	64.675552	1.713080e-03
544.190896	115.280961	64.673469	1.712669e-03
544.268163	115.283043	64.671387	1.712259e-03
544.345430	115.285125	64.669305	1.711848e-03
544.422697	115.287207	64.667223	1.711438e-03
544.499964	115.289289	64.665142	1.711028e-03
544.577231	115.291370	64.663061	1.710618e-03
544.654497	115.293451	64.660980	1.710208e-03
544.731764	115.295531	64.658899	1.709799e-03
544.809031	115.297611	64.656819	1.709389e-03
544.886298	115.299691	64.654739	1.708980e-03
544.963565	115.301771	64.652659	1.708571e-03
545.040832	115.303850	64.650580	1.708162e-03
545.118099	115.305930	64.648501	1.707753e-03
545.195366	115.308008	64.646422	1.707344e-03
545.272633	115.310087	64.644344	1.706936e-03
545.349900	115.312165	64.642265	1.706527e-03
545.427167	115.314243	64.640188	1.706119e-03
545.504434	115.316321	64.638110	1.705711e-03
545.581700	115.318398	64.636033	1.705303e-03
545.658967	115.320475	64.633956	1.704896e-03
545.736234	115.322552	64.631879	1.704488e-03
545.813501	115.324628	64.629802	1.704081e-03
545.890768	115.326704	64.627726	1.703673e-03
545.968035	115.328780	64.625650	1.703266e-03
546.045302	115.330856	64.623575	1.702859e-03
546.122569	115.332931	64.621500	1.702452e-03
546.199836	115.335006	64.619425	1.702046e-03
546.277103	115.337080	64.617350	1.701639e-03
546.354370	115.339155	64.615276	1.701233e-03
546.431637	115.341229	64.613202	1.700827e-03
546.508903	115.343303	64.611128	1.700421e-03
546.586170	115.345376	64.609054	1.700015e-03
546.663437	115.347449	64.606981	1.699609e-03
546.740704	115.349522	64.604908	1.699204e-03
546.817971	115.351595	64.602835	1.698798e-03
546.895238	115.353667	64.600763	1.698393e-03
546.972505	115.355739	64.598691	1.697988e-03
547.049772	115.357811	64.596619	1.697583e-03
547.127039	115.359883	64.594548	1.697178e-03
547.204306	115.361954	64.592477	1.696773e-03
547.281573	115.364025	64.590406	1.696369e-03
547.358840	115.366095	64.588335	1.695965e-03
547.436106	115.368165	64.586265	1.695560e-03
547.513373	115.370235	64.584195	1.695156e-03
547.590640	115.372305	64.582125	1.694752e-03
547.667907	115.374374	64.580056	1.694349e-03
547.745174	115.376444	64.577987	1.693945e-03
547.822441	115.378512	64.575918	1.693542e-03
547.899708	115.380581	64.573850	1.693138e-03
547.976975	115.382649	64.571781	1.692735e-03
548.054242	115.384717	64.569713	1.692332e-03
548.131509	115.386785	64.567646	1.691930e-03
548.208776	115.388852	64.565578	1.691527e-03
548.286043	115.390919	64.563511	1.691124e-03
548.363309	115.392986	64.561445	1.690722e-03
548.440576	115.395052	64.559378	1.690320e-03
548.517843	115.397119	64.557312	1.689918e-03
548.595110	115.399185	64.555246	1.689516e-03
548.672377	115.401250	64.553180	1.689114e-03
548.749644	115.403315	64.551115	1.688713e-03
548.826911	115.405380	64.549050	1.688311e-03
548.904178	115.407445	64.546985	1.687910e-03
548.981445	115.409510	64.544921	1.687509e-03
549.058712	115.411574	64.542857	1.687108e-03
549.135979	115.413638	64.540793	1.686707e-03
549.213246	115.415701	64.538729	1.686306e-03
549.290512	115.417765	64.536666	1.685906e-03
549.367779	115.419828	64.534603	1.685505e-03
549.445046	115.421890	64.532540	1.685105e-03
549.522313	115.423953	64.530478	1.684705e-03
549.599580	115.426015	64.528416	1.684305e-03
549.676847	115.428077	64.526354	1.683905e-03
549.754114	115.430138	64.524292	1.683506e-03
549.831381	115.432199	64.522231	1.683106e-03
549.908648	115.434260	64.520170	1.682707e-03
549.985915	115.436321	64.518109	1.682308e-03
550.063182	115.438382	64.516049	1.681909e-03
550.140449	115.440442	64.513989	1.681510e-03
550.217715	115.442501	64.511929	1.681111e-03
550.294982	115.444561	64.509870	1.680713e-03
550.372249	115.446620	64.507810	1.680314e-03
550.449516	115.448679	64.505751	1.679916e-03
550.526783	115.450738	64.503693	1.679518e-03
550.604050	115.452796	64.501634	1.679120e-03
550.681317	115.454854	64.499576	1.678722e-03
550.758584	115.456912	64.497518	1.678324e-03
550.835851	115.458969	64.495461	1.677927e-03
550.913118	115.461027	64.493404	1.677530e-03
550.990385	115.463084	64.491347	1.677132e-03
551.067652	115.465140	64.489290	1.676735e-03
551.144918	115.467197	64.487234	1.676338e-03
551.222185	115.469253	64.485178	1.675942e-03
551.299452	115.471308	64.483122	1.675545e-03
551.376719	115.473364	64.481067	1.675149e-03
551.453986	115.475419	64.479011	1.674752e-03
551.531253	115.477474	64.476956	1.674356e-03
551.608520	115.479529	64.474902	1.673960e-03
551.685787	115.481583	64.472847	1.673564e-03
551.763054	115.483637	64.470793	1.673168e-03
551.840321	115.485691	64.468740	1.672773e-03
551.917588	115.487744	64.466686	1.672377e-03
551.994855	115.489797	64.464633	1.671982e-03
552.072121	115.491850	64.462580	1.671587e-03
552.149388	115.493903	64.460528	1.671192e-03
552.226655	115.495955	64.458475	1.670797e-03
552.303922	115.498007	64.456423	1.670403e-03
552.381189	115.500059	64.454371	1.670008e-03
552.458456	115.502110	64.452320	1.669614e-03
552.535723	115.504162	64.450269	1.669219e-03
552.612990	115.506212	64.448218	1.668825e-03
552.690257	115.508263	64.446167	1.668431e-03
552.767524	115.510313	64.444117	1.668038e-03
552.844791	115.512363	64.442067	1.667644e-03
552.922058	115.514413	64.440017	1.667251e-03
552.999324	115.516463	64.437968	1.666857e-03
553.076591	115.518512	64.435919	1.666464e-03
553.153858	115.520561	64.433870	1.666071e-03
553.231125	115.522609	64.431821	1.665678e-03
553.308392	115.524658	64.429773	1.665285e-03
553.385659	115.526706	64.427725	1.664893e-03
553.462926	115.528753	64.425677	1.664500e-03
553.540193	115.530801	64.423630	1.664108e-03
553.617460	115.532848	64.421583	1.663716e-03
553.694727	115.534895	64.419536	1.663324e-03
553.771994	115.536941	64.417489	1.662932e-03
553.849261	115.538988	64.415443	1.662540e-03
553.926527	115.541034	64.413397	1.662149e-03
554.003794	115.543079	64.411351	1.661757e-03
554.081061	115.545125	64.409306	1.661366e-03
554.158328	115.547170	64.407260	1.660975e-03
554.235595	115.549215	64.405216	1.660584e-03
554.312862	115.551259	64.403171	1.660193e-03
554.390129	115.553304	64.401127	1.659802e-03
554.467396	115.555348	64.399083	1.659412e-03
554.544663	115.557392	64.397039	1.659021e-03
554.621930	115.559435	64.394995	1.658631e-03
554.699197	115.561478	64.392952	1.658241e-03
554.776464	115.563521	64.390909	1.657851e-03
554.853730	115.565564	64.388867	1.657461e-03
554.930997	115.567606	64.386824	1.657071e-03
555.008264	115.569648	64.384782	1.656682e-03
555.085531	115.571690	64.382741	1.656292e-03
555.162798	115.573731	64.380699	1.655903e-03
555.240065	115.575772	64.378658	1.655514e-03
555.317332	115.577813	64.376617	1.655125e-03
555.394599	115.579854	64.374577	1.654736e-03
555.471866	115.581894	64.372536	1.654348e-03
555.549133	115.583934	64.370496	1.653959e-03
555.626400	115.585974	64.368456	1.653571e-03
555.703667	115.588013	64.366417	1.653183e-03
555.780933	115.590053	64.364378	1.652795e-03
555.858200	115.592092	64.362339	1.652407e-03
555.935467	115.594130	64.360300	1.652019e-03
556.012734	115.596169	64.358262	1.651631e-03
556.090001	115.598207	64.356224	1.651244e-03
556.167268	115.600244	64.354186	1.650856e-03
556.244535	115.602282	64.352149	1.650469e-03
556.321802	115.604319	64.350111	1.650082e-03
556.399069	115.606356	64.348074	1.649695e-03
556.476336	115.608393	64.346038	1.649308e-03
556.553603	115.610429	64.344001	1.648922e-03
556.630870	115.612465	64.341965	1.648535e-03
556.708136	115.614501	64.339930	1.648149e-03
556.785403	115.616536	64.337894	1.647763e-03
556.862670	115.618572	64.335859	1.647377e-03
556.939937	115.620607	64.333824	1.646991e-03
557.017204	115.622641	64.331789	1.646605e-03
557.094471	115.624676	64.329755	1.646219e-03
557.171738	115.626710	64.327721	1.645834e-03
557.249005	115.628744	64.325687	1.645449e-03
557.326272	115.630777	64.323653	1.645064e-03
557.403539	115.632810	64.321620	1.644678e-03
557.480806	115.634843	64.319587	1.644294e-03
557.558073	115.636876	64.317554	1.643909e-03
557.635339	115.638908	64.315522	1.643524e-03
557.712606	115.640941	64.313490	1.643140e-03
557.789873	115.642972	64.311458	1.642755e-03
557.867140	115.645004	64.309426	1.642371e-03
557.944407	115.647035	64.307395	1.641987e-03
558.021674	115.649066	64.305364	1.641603e-03
558.098941	115.651097	64.303333	1.641220e-03
558.176208	115.653127	64.301303	1.640836e-03
558.253475	115.655158	64.299273	1.640452e-03
558.330742	115.657187	64.297243	1.640069e-03
558.408009	115.659217	64.295213	1.639686e-03
558.485276	115.661246	64.293184	1.639303e-03
558.562542	115.663275	64.291155	1.638920e-03
558.639809	115.665304	64.289126	1.638537e-03
558.717076	115.667333	64.287098	1.638155e-03
558.794343	115.669361	64.285070	1.637772e-03
558.871610	115.671389	64.283042	1.637390e-03
558.948877	115.673416	64.281014	1.637008e-03
559.026144	115.675444	64.278987	1.636626e-03
559.103411	115.677471	64.276960	1.636244e-03
559.180678	115.679498	64.274933	1.635862e-03
559.257945	115.681524	64.272906	1.635480e-03
559.335212	115.683550	64.270880	1.635099e-03
559.412479	115.685576	64.268854	1.634717e-03
559.489745	115.687602	64.266829	1.634336e-03
559.567012	115.689627	64.264803	1.633955e-03
559.644279	115.691652	64.262778	1.633574e-03
559.721546	115.693677	64.260753	1.633194e-03
559.798813	115.695702	64.258729	1.632813e-03
559.876080	115.697726	64.256704	1.632432e-03
559.953347	115.699750	64.254680	1.632052e-03
560.030614	115.701774	64.252657	1.631672e-03
560.107881	115.703797	64.250633	1.631292e-03
560.185148	115.705820	64.248610	1.630912e-03
560.262415	115.707843	64.246587	1.630532e-03
560.339682	115.709866	64.244565	1.630152e-03
560.416949	115.711888	64.242542	1.629773e-03
560.494215	115.713910	64.240520	1.629394e-03
560.571482	115.715932	64.238498	1.629014e-03
560.648749	115.717954	64.236477	1.628635e-03
560.726016	115.719975	64.234456	1.628256e-03
560.803283	115.721996	64.232435	1.627878e-03
560.880550	115.724016	64.230414	1.627499e-03
560.957817	115.726037	64.228394	1.627120e-03
561.035084	115.728057	64.226374	1.626742e-03
561.112351	115.730077	64.224354	1.626364e-03
561.189618	115.732096	64.222334	1.625986e-03
561.266885	115.734115	64.220315	1.625608e-03
561.344152	115.736134	64.218296	1.625230e-03
561.421418	115.738153	64.216277	1.624852e-03
561.498685	115.740171	64.214259	1.624475e-03
561.575952	115.742190	64.212241	1.624097e-03
561.653219	115.744207	64.210223	1.623720e-03
561.730486	115.746225	64.208205	1.623343e-03
561.807753	115.748242	64.206188	1.622966e-03
561.885020	115.750259	64.204171	1.622589e-03
561.962287	115.752276	64.202154	1.622212e-03
562.039554	115.754293	64.200138	1.621836e-03
562.116821	115.756309	64.198122	1.621459e-03
562.194088	115.758325	64.196106	1.621083e-03
562.271355	115.760340	64.194090	1.620707e-03
562.348621	115.762356	64.192075	1.620331e-03
562.425888	115.764371	64.190060	1.619955e-03
562.503155	115.766386	64.188045	1.619579e-03
562.580422	115.768400	64.186030	1.619204e-03
562.657689	115.770415	64.184016	1.618828e-03
562.734956	115.772429	64.182002	1.618453e-03
562.812223	115.774442	64.179988	1.618078e-03
562.889490	115.776456	64.177975	1.617703e-03
562.966757	115.778469	64.175962	1.617328e-03
563.044024	115.780482	64.173949	1.616953e-03
563.121291	115.782494	64.171936	1.616579e-03
563.198558	115.784507	64.169924	1.616204e-03
563.275824	115.786519	64.167912	1.615830e-03
563.353091	115.788531	64.165900	1.615455e-03
563.430358	115.790542	64.163888	1.615081e-03
563.507625	115.792553	64.161877	1.614707e-03
563.584892	115.794564	64.159866	1.614334e-03
563.662159	115.796575	64.157856	1.613960e-03
563.739426	115.798585	64.155845	1.613587e-03
563.816693	115.800595	64.153835	1.613213e-03
563.893960	115.802605	64.151825	1.612840e-03
563.971227	115.804615	64.149816	1.612467e-03
564.048494	115.806624	64.147806	1.612094e-03
564.125761	115.808633	64.145797	1.611721e-03
564.203027	115.810642	64.143789	1.611348e-03
564.280294	115.812650	64.141780	1.610976e-03
564.357561	115.814659	64.139772	1.610603e-03
564.434828	115.816667	64.137764	1.610231e-03
564.512095	115.818674	64.135756	1.609859e-03
564.589362	115.820682	64.133749	1.609487e-03
564.666629	115.822689	64.131742	1.609115e-03
564.743896	115.824695	64.129735	1.608743e-03
564.821163	115.826702	64.127728	1.608372e-03
564.898430	115.828708	64.125722	1.608000e-03
564.975697	115.830714	64.123716	1.607629e-03
565.052964	115.832720	64.121710	1.607258e-03
565.130230	115.834725	64.119705	1.606887e-03
565.207497	115.836731	64.117700	1.606516e-03
565.284764	115.838736	64.115695	1.606145e-03
565.362031	115.840740	64.113690	1.605774e-03
565.439298	115.842745	64.111686	1.605404e-03
565.516565	115.844749	64.109682	1.605033e-03
565.593832	115.846752	64.107678	1.604663e-03
565.671099	115.848756	64.105674	1.604293e-03
565.748366	115.850759	64.103671	1.603923e-03
565.825633	115.852762	64.101668	1.603553e-03
565.902900	115.854765	64.099666	1.603184e-03
565.980167	115.856767	64.097663	1.602814e-03
566.057433	115.858770	64.095661	1.602445e-03
566.134700	115.860771	64.093659	1.602075e-03
566.211967	115.862773	64.091657	1.601706e-03
566.289234	115.864774	64.089656	1.601337e-03
566.366501	115.866775	64.087655	1.600968e-03
566.443768	115.868776	64.085654	1.600600e-03
566.521035	115.870777	64.083654	1.600231e-03
566.598302	115.872777	64.081653	1.599863e-03
566.675569	115.874777	64.079653	1.599494e-03
566.752836	115.876777	64.077654	1.599126e-03
566.830103	115.878776	64.075654	1.598758e-03
566.907370	115.880775	64.073655	1.598390e-03
566.984636	115.882774	64.071656	1.598022e-03
567.061903	115.884773	64.069658	1.597655e-03
567.139170	115.886771	64.067659	1.597287e-03
567.216437	115.888769	64.065661	1.596920e-03
567.293704	115.890767	64.063663	1.596552e-03
567.370971	115.892765	64.061666	1.596185e-03
567.448238	115.894762	64.059669	1.595818e-03
567.525505	115.896759	64.057672	1.595451e-03
567.602772	115.898756	64.055675	1.595085e-03
567.680039	115.900752	64.053678	1.594718e-03
567.757306	115.902748	64.051682	1.594352e-03
567.834573	115.904744	64.049686	1.593985e-03
567.911839	115.906740	64.047691	1.593619e-03
567.989106	115.908735	64.045695	1.593253e-03
568.066373	115.910730	64.043700	1.592887e-03
568.143640	115.912725	64.041705	1.592521e-03
568.220907	115.914720	64.039711	1.592156e-03
568.298174	115.916714	64.037717	1.591790e-03
568.375441	115.918708	64.035723	1.591425e-03
568.452708	115.920702	64.033729	1.591060e-03
568.529975	115.922695	64.031735	1.590694e-03
568.607242	115.924688	64.029742	1.590329e-03
568.684509	115.926681	64.027749	1.589965e-03
568.761776	115.928674	64.025757	1.589600e-03
568.839042	115.930666	64.023764	1.589235e-03
568.916309	115.932658	64.021772	1.588871e-03
568.993576	115.934650	64.019780	1.588507e-03
569.070843	115.936642	64.017789	1.588142e-03
569.148110	115.938633	64.015797	1.587778e-03
569.225377	115.940624	64.013806	1.587414e-03
569.302644	115.942615	64.011816	1.587051e-03
569.379911	115.944605	64.009825	1.586687e-03
569.457178	115.946595	64.007835	1.586323e-03
569.534445	115.948585	64.005845	1.585960e-03
569.611712	115.950575	64.003855	1.585597e-03
569.688979	115.952564	64.001866	1.585234e-03
569.766245	115.954554	63.999877	1.584871e-03
569.843512	115.956542	63.997888	1.584508e-03
569.920779	115.958531	63.995899	1.584145e-03
569.998046	115.960519	63.993911	1.583783e-03
570.075313	115.962507	63.991923	1.583420e-03
570.152580	115.964495	63.989935	1.583058e-03
570.229847	115.966483	63.987948	1.582696e-03
570.307114	115.968470	63.985960	1.582333e-03
570.384381	115.970457	63.983973	1.581972e-03
570.461648	115.972444	63.981987	1.581610e-03
570.538915	115.974430	63.980000	1.581248e-03
570.616182	115.976416	63.978014	1.580887e-03
570.693448	115.978402	63.976028	1.580525e-03
570.770715	115.980388	63.974043	1.580164e-03
570.847982	115.982373	63.972057	1.579803e-03
570.925249	115.984358	63.970072	1.579442e-03
571.002516	115.986343	63.968087	1.579081e-03
571.079783	115.988328	63.966103	1.578720e-03
571.157050	115.990312	63.964118	1.578359e-03
571.234317	115.992296	63.962134	1.577999e-03
571.311584	115.994280	63.960151	1.577639e-03
571.388851	115.996263	63.958167	1.577278e-03
571.466118	115.998246	63.956184	1.576918e-03
571.543385	116.000229	63.954201	1.576558e-03
571.620651	116.002212	63.952218	1.576199e-03
571.697918	116.004195	63.950236	1.575839e-03
571.775185	116.006177	63.948254	1.575479e-03
571.852452	116.008159	63.946272	1.575120e-03
571.929719	116.010140	63.944290	1.574761e-03
572.006986	116.012121	63.942309	1.574401e-03
572.084253	116.014103	63.940328	1.574042e-03
572.161520	116.016083	63.938347	1.573683e-03
572.238787	116.018064	63.936367	1.573325e-03
572.316054	116.020044	63.934386	1.572966e-03
572.393321	116.022024	63.932406	1.572607e-03
572.470588	116.024004	63.930427	1.572249e-03
572.547854	116.025983	63.928447	1.571891e-03
572.625121	116.027963	63.926468	1.571533e-03
572.702388	116.029942	63.924489	1.571175e-03
572.779655	116.031920	63.922510	1.570817e-03
572.856922	116.033899	63.920532	1.570459e-03
572.934189	116.035877	63.918554	1.570101e-03
573.011456	116.037855	63.916576	1.569744e-03
573.088723	116.039832	63.914598	1.569387e-03
573.165990	116.041810	63.912621	1.569029e-03
573.243257	116.043787	63.910644	1.568672e-03
573.320524	116.045763	63.908667	1.568315e-03
573.397791	116.047740	63.906691	1.567958e-03
573.475057	116.049716	63.904714	1.567602e-03
573.552324	116.051692	63.902738	1.567245e-03
573.629591	116.053668	63.900763	1.566889e-03
573.706858	116.055643	63.898787	1.566532e-03
573.784125	116.057619	63.896812	1.566176e-03
